Wall time,Step,Value
1528384797.687478,174,0.032738097012043
1528384848.5509129,424,0.0357142873108387
1528384854.8041236,454,0.0476190485060215
1528384910.1016154,702,0.01785714365541935
1528384958.6693945,911,0.02976190485060215
1528385093.7971234,1482,0.02678571455180645
1528385112.9790723,1562,0.02976190485060215
1528385244.5077486,2108,0.0386904776096344
1528385255.0999925,2153,0.0357142873108387
1528385299.772094,2337,0.032738097012043
1528385337.7843537,2492,0.02678571455180645
1528385412.5269253,2796,0.01785714365541935
1528385416.8925204,2814,0.0446428582072258
1528385434.0066957,2885,0.0476190485060215
1528385653.5545514,3790,0.032738097012043
1528385736.9181688,4134,0.0535714291036129
1528385766.6185012,4256,0.0416666679084301
1528385898.6474476,4801,0.0386904776096344
1528385956.6606681,5042,0.0476190485060215
1528385991.423976,5180,0.0565476194024086
1528386006.5382192,5242,0.0386904776096344
1528386008.7925382,5251,0.0595238097012043
1528386108.5217323,5661,0.02976190485060215
1528386136.446664,5775,0.0505952388048172
1528386166.0832388,5896,0.0505952388048172
1528386187.6411216,5986,0.0625
1528386279.149425,6361,0.0625
1528386295.947586,6430,0.0595238097012043
1528386387.758759,6812,0.0476190485060215
1528386400.39553,6865,0.0505952388048172
1528386430.2986476,6988,0.0386904776096344
1528386434.5014496,7005,0.065476194024086
1528386466.6467447,7137,0.0505952388048172
1528386479.388899,7190,0.0625
1528386538.7927291,7433,0.0505952388048172
1528386771.3468447,8385,0.0416666679084301
1528386827.1813674,8614,0.0684523805975914
1528386829.292046,8623,0.0476190485060215
1528386841.8288414,8676,0.032738097012043
1528386899.3494573,8910,0.0565476194024086
1528386918.4322984,8988,0.0535714291036129
1528387022.454797,9415,0.1071428582072258
1528387028.6990764,9440,0.0625
1528387086.7160223,9681,0.0863095223903656
1528387110.461416,9780,0.0714285746216774
1528387232.2838163,10278,0.0892857164144516
1528387272.9629061,10450,0.0416666679084301
1528387445.1109223,11159,0.0625
1528387562.5881531,11642,0.0863095223903656
1528387569.038625,11669,0.1011904776096344
1528387598.5030081,11791,0.0535714291036129
1528387606.8733928,11825,0.065476194024086
