Wall time,Step,Value
1528792783.3495173,160,0.0505952388048172
1528792790.6958137,172,0.0505952388048172
1528792853.9688258,275,0.0565476194024086
1528792909.352103,365,0.0625
1528793087.8473544,655,0.0565476194024086
1528793239.0658717,900,0.0625
1528793251.4943237,920,0.0416666679084301
1528793301.8691995,1001,0.0416666679084301
1528793345.1358523,1071,0.0625
1528793431.267585,1210,0.0446428582072258
1528793436.2331233,1218,0.0535714291036129
1528793454.6988382,1248,0.0714285746216774
1528793837.210599,1869,0.065476194024086
1528793990.25234,2116,0.0684523805975914
1528794096.0459092,2287,0.065476194024086
1528794113.3554602,2315,0.0625
1528794229.292999,2503,0.0416666679084301
1528794260.192784,2553,0.0714285746216774
1528794419.9370878,2812,0.0982142835855484
1528794439.0594358,2843,0.092261902987957
1528794629.8186564,3152,0.0982142835855484
1528794644.6566072,3176,0.0982142835855484
1528794713.840989,3288,0.0684523805975914
1528795042.7105284,3819,0.0863095223903656
1528795147.4485729,3988,0.0744047611951828
1528795273.8675966,4192,0.0982142835855484
1528795367.8284705,4344,0.1071428582072258
1528795554.1705334,4647,0.1517857164144516
1528795751.5026743,4965,0.1428571492433548
1528795886.5089324,5183,0.1011904776096344
1528795893.9632373,5195,0.1101190447807312
1528795928.6885278,5251,0.1160714253783226
1528795938.6286132,5267,0.1011904776096344
1528796055.1701756,5456,0.1398809552192688
1528796072.524436,5484,0.1071428582072258
1528796179.3913064,5658,0.0833333358168602
1528796252.1715884,5776,0.1547619104385376
1528796458.0308762,6110,0.1488095223903656
1528796536.095236,6236,0.0982142835855484
1528796793.7226896,6654,0.1577380895614624
1528796897.7030044,6822,0.1547619104385376
1528796905.0998588,6834,0.0863095223903656
1528797638.0314193,7083,0.1190476194024086
1528797715.3283322,7211,0.0982142835855484
1528797811.1131737,7370,0.0803571417927742
1528797882.269047,7488,0.127976194024086
1528798095.2352436,7836,0.1160714253783226
1528798240.1044428,8073,0.092261902987957
1528798486.8343754,8482,0.125
1528798639.7796323,8733,0.1458333283662796
1528798747.4663696,8908,0.1577380895614624
1528798944.6326258,9233,0.181547611951828
1528799057.4872296,9417,0.1101190447807312
1528799096.2892008,9482,0.1160714253783226
1528799101.002338,9490,0.1488095223903656
1528799112.6115932,9509,0.1994047611951828
1528799173.4668748,9609,0.1160714253783226
1528799175.864782,9613,0.193452388048172
1528799204.5471272,9661,0.1755952388048172
1528799216.0132775,9680,0.0803571417927742
1528799285.9889739,9795,0.1636904776096344
1528799654.4028573,10402,0.1369047611951828
1528799787.595721,10620,0.1458333283662796
1528800332.6727417,11515,0.1875
1528800504.1211448,11797,0.1607142835855484
1528800511.3546581,11809,0.1607142835855484
