Wall time,Step,Value
1528704004.4324307,403,411.0565490722656
1528704010.9772983,433,480.15618896484375
1528704067.5995712,686,741.1119995117188
1528704117.6948884,916,408.34222412109375
1528704257.319385,1557,295.13531494140625
1528704276.9734793,1647,351.97698974609375
1528704411.8627074,2266,466.2309265136719
1528704422.7742367,2316,339.20404052734375
1528704468.6278896,2526,493.29925537109375
1528704507.6823423,2705,361.163330078125
1528704583.8903484,3046,386.2395935058594
1528704588.259239,3066,331.129638671875
1528704605.6914513,3146,312.8147888183594
1528704830.0906177,4176,366.6424865722656
1528704914.8370697,4565,375.1975402832031
1528704946.1401694,4677,198.2450714111328
1528705080.8040426,5292,228.27334594726562
1528705140.2194593,5557,312.64117431640625
1528705175.142243,5717,189.814208984375
1528705190.4396439,5787,319.268798828125
1528705295.165287,6267,189.65115356445312
1528705323.5058496,6397,246.3305206298828
1528705353.9517457,6538,262.9822692871094
1528705375.7701402,6638,370.2810974121094
1528705469.5549197,7068,199.53102111816406
1528705486.9827454,7148,172.69366455078125
1528705593.9470246,7638,109.76963806152344
1528705624.5417006,7778,174.4257354736328
1528705661.67334,7948,254.2080078125
1528705674.7758121,8008,255.3876953125
1528705735.9370558,8281,192.26564025878906
1528705973.3048468,9369,184.2982940673828
1528706030.045605,9629,326.2047424316406
1528706104.0707755,9969,226.0673370361328
1528706123.6589832,10059,241.48483276367188
1528706237.2046394,10579,136.29464721679688
1528706320.7679076,10955,217.1476287841797
1528706486.6499114,11715,235.34796142578125
1528706663.1573586,12524,211.75979614257812
1528706782.601086,13072,145.37838745117188
1528706789.1622326,13102,276.3907165527344
1528706819.7020984,13242,267.5660705566406
1528706828.436271,13282,172.18528747558594
1528706933.9631774,13758,210.6360626220703
1528706949.2344182,13828,220.36265563964844
1528707045.129087,14269,138.82704162597656
1528707110.5727525,14569,120.41650390625
1528707234.6077874,15138,359.962158203125
1528707297.8854713,15427,163.59024047851562
1528707332.8251233,15587,221.29013061523438
1528707367.658021,15746,161.38583374023438
1528707489.646563,16306,130.270263671875
