Wall time,Step,Value
1528708810.4943106,61530,93.29862976074219
1528708894.1609547,61665,41.96657943725586
1528709436.9730623,62592,39.000064849853516
1528709492.4803352,62688,72.55355834960938
1528710309.0368822,64089,145.6783905029297
1528710617.1970108,64620,39.85834503173828
1528710790.7157807,64908,60.09248352050781
1528711922.831066,66847,61.58205032348633
1528712034.2245512,67038,124.888916015625
1528712521.196007,67868,25.420278549194336
1528712592.937526,67992,49.89554214477539
1528713047.694677,68768,26.944766998291016
1528713105.4790928,68868,71.92915344238281
1528713156.5673363,68956,65.96723175048828
1528713630.1574295,69765,65.57032012939453
1528713662.9291193,69821,133.7899627685547
1528713730.8066058,69937,32.883583068847656
1528715743.2657075,73381,39.05220413208008
1528717293.9869053,76023,71.74627685546875
1528717415.8577895,76235,94.39453887939453
1528718256.1330557,77676,79.30147552490234
1528718512.345527,78108,76.29373931884766
1528718544.6186736,78163,38.44258499145508
1528718721.2511153,78470,182.22329711914062
1528718986.8203337,78928,115.97329711914062
1528719336.9632335,79521,37.36786651611328
1528719471.5951288,79752,51.199066162109375
1528719492.274534,79787,37.37853240966797
1528719671.2521858,80087,36.157718658447266
1528719916.25911,80510,38.937862396240234
1528719935.032608,80542,69.04410552978516
1528720099.8619807,80826,61.70821762084961
1528720375.8521802,81290,32.89409637451172
1528720602.3291826,81682,35.22580337524414
1528720604.660721,81686,111.44317626953125
1528720692.0291543,81837,38.4907341003418
1528721161.8630996,82636,50.936302185058594
1528721168.8369226,82647,58.9935188293457
1528721281.5500638,82843,21.649520874023438
1528721337.8430018,82939,39.328433990478516
1528721862.810984,83834,20.7977294921875
1528722012.0943754,84088,39.996551513671875
1528722168.522466,84346,43.412269592285156
1528722221.5820842,84438,25.052234649658203
1528722422.8631163,84784,36.40520477294922
1528722588.2150505,85072,68.10054779052734
1528722897.0933812,85597,18.53447723388672
1528723649.7618418,86890,70.26841735839844
1528724578.4921844,88465,28.88241958618164
1528724685.918324,88652,32.58622360229492
1528724773.425158,88805,137.85647583007812
1528724838.302626,88916,48.50041198730469
1528725106.5616748,89368,42.17801284790039
1528725957.1521795,90832,122.29795837402344
1528726647.8228695,92015,34.854190826416016
1528726670.6387923,92055,49.1429328918457
1528726771.8880062,92230,51.758155822753906
1528726836.713463,92330,34.14030456542969
1528726992.813727,92601,109.41317749023438
1528727165.1554465,92901,30.33626365661621
1528727316.5784142,93163,48.591251373291016
1528727580.1719809,93612,17.576181411743164
1528727879.6320717,94130,31.790494918823242
1528727904.9373972,94173,37.08843231201172
1528727950.8266482,94253,54.7999153137207
1528728503.642891,95194,36.85100555419922
1528728834.014101,95754,97.67807006835938
1528728990.5656276,96024,40.63242721557617
1528729306.785641,96563,108.35643005371094
1528729311.3699963,96571,57.54679489135742
1528729398.9146848,96722,45.835689544677734
1528729452.4287882,96814,38.26841354370117
1528730093.3847282,97910,37.9257698059082
1528730319.2144876,98300,32.50715255737305
1528730337.4459386,98332,37.81746292114258
1528730745.5778086,99025,53.689674377441406
1528730821.7011957,99156,40.61292266845703
1528730991.4418843,99451,37.993438720703125
1528731563.1149364,100427,76.47696685791016
1528731751.8525536,100743,33.68776321411133
1528731888.2659316,100977,46.738487243652344
1528732868.931647,102652,29.772239685058594
1528732949.282398,102792,28.350454330444336
1528733120.5858707,103087,24.51593017578125
1528733459.6213336,103661,86.27003479003906
1528733664.3091247,104017,45.76729202270508
1528734005.037927,104607,44.045623779296875
1528734392.5097365,105269,20.20477294921875
1528735148.7451003,106571,41.44153594970703
1528735151.1643937,106575,116.03849029541016
1528735222.2463417,106699,58.5216178894043
1528735957.9934475,107941,30.027727127075195
1528735985.9715765,107988,49.42371368408203
1528735994.9108593,108004,34.68243408203125
1528735997.2583227,108008,37.04356384277344
1528736262.869881,108466,24.89764976501465
1528736800.8421679,109382,37.63943099975586
1528737026.5190175,109772,41.29451370239258
1528737070.196998,109836,24.8053035736084
1528737110.4976404,109908,30.445608139038086
1528737540.2260141,110651,57.50251007080078
1528737754.649975,111013,26.0909481048584
1528737833.0809937,111149,22.78207015991211
1528737874.0644243,111221,124.45784759521484
1528738694.3264494,112624,33.902992248535156
1528738971.8500488,113090,59.193172454833984
1528739002.2211387,113141,102.85086822509766
1528739215.6388533,113508,39.72977066040039
1528739281.5272632,113623,128.41622924804688
1528740208.3003676,115204,141.1129150390625
1528740268.0363743,115308,24.450593948364258
1528740420.1586657,115570,28.201988220214844
1528740744.4897833,116120,36.82297897338867
1528740887.9722614,116368,45.114051818847656
1528741371.6223466,117194,37.61732864379883
1528741409.173063,117258,32.05565643310547
1528741579.251891,117554,106.23905181884766
1528741693.196922,117753,22.716785430908203
1528742201.0613542,118621,47.43051528930664
1528742613.165945,119319,85.41597747802734
1528742672.3336654,119423,76.59317016601562
1528742812.9523523,119666,60.5932731628418
1528743003.4664588,119993,38.19988250732422
1528743167.7143877,120269,18.438364028930664
1528743362.0171325,120603,49.782684326171875
1528743671.7951303,121128,51.361717224121094
1528743697.5028498,121172,36.69492721557617
1528744024.9624991,121737,61.99363327026367
1528744249.3405142,122112,104.3803482055664
1528744282.0861433,122168,58.45166015625
1528745877.0465698,124900,25.93927574157715
1528745963.4024625,125047,39.20242691040039
1528746555.300246,126058,58.84320831298828
1528746818.9063036,126501,42.121673583984375
1528746984.7661304,126788,47.358211517333984
1528747114.9389567,127012,27.563615798950195
1528747134.9821222,127047,69.3294906616211
1528747276.9469504,127281,114.08973693847656
1528747668.4583924,127959,26.524080276489258
1528747744.624428,128091,23.82794761657715
1528748274.1830297,128997,29.414966583251953
1528748527.6379268,129423,32.018043518066406
1528748793.1708064,129881,37.53453826904297
1528749036.2130432,130299,34.18785095214844
1528749346.4220052,130824,25.98129653930664
1528749364.9952366,130856,21.472293853759766
1528749675.3235204,131382,27.523414611816406
1528749947.5526624,131852,76.03424835205078
1528750010.0486856,131960,25.730300903320312
1528750014.4915943,131968,14.923842430114746
1528750220.6776273,132325,28.609325408935547
1528750387.815275,132602,17.049894332885742
1528750465.925759,132737,47.77957534790039
1528750529.950542,132848,26.724702835083008
1528751288.7603683,134144,42.40852355957031
1528751309.6573198,134180,75.33069610595703
1528751336.8690047,134228,58.92637252807617
1528751380.1352093,134302,26.544729232788086
1528751419.2111046,134370,39.99256134033203
1528751549.8485062,134585,101.92693328857422
1528751577.8054757,134633,55.8787727355957
1528751634.981699,134732,29.858455657958984
1528751720.7976203,134880,31.68898582458496
1528751960.6565104,135294,41.951255798339844
1528752004.4332368,135369,49.246826171875
1528752252.4724808,135786,30.765247344970703
1528752768.2121809,136664,78.42424011230469
1528752816.8799124,136747,94.21036529541016
1528752944.6817524,136967,28.86664390563965
1528753146.2004871,137315,26.3609619140625
1528753323.2097778,137610,41.16737747192383
1528753746.4098094,138345,25.85208511352539
1528755025.7978745,140531,76.88646697998047
1528755080.049385,140614,28.607046127319336
1528755098.5693874,140645,47.4510498046875
1528755132.6315136,140705,26.307992935180664
1528755375.6428,141128,21.20784568786621
1528755582.9517741,141487,36.254695892333984
1528756041.8245769,142274,41.65808868408203
1528756057.8287292,142301,186.0699005126953
1528756221.3921523,142584,18.99964141845703
1528756468.154589,142999,37.67421340942383
1528756507.230124,143067,16.317798614501953
1528756660.8002198,143333,16.33614730834961
1528757148.7605166,144166,104.44278717041016
1528757215.9310703,144282,46.93098068237305
1528758037.9035325,145690,26.036569595336914
1528758111.576632,145808,67.92022705078125
1528758360.3535943,146238,60.00284194946289
1528758480.1858122,146445,31.989608764648438
1528758551.5348628,146569,21.44692039489746
1528758688.3840203,146795,84.12715148925781
1528759372.9855444,147967,21.636886596679688
1528759961.4132762,148975,26.679838180541992
1528760039.950624,149110,65.00621032714844
1528760679.1116605,150203,30.604631423950195
1528760935.7851288,150648,23.487051010131836
1528761674.085907,151902,24.904651641845703
1528762244.3577092,152887,23.684444427490234
1528762286.1665936,152949,43.81041717529297
1528762312.1938787,152993,28.595523834228516
1528762856.755676,153925,48.66532897949219
1528762902.3900583,154005,31.63149642944336
1528763178.668372,154483,25.501760482788086
1528763508.2736783,155044,37.053131103515625
1528763564.0027957,155140,22.659379959106445
1528764240.4045794,156293,39.58985137939453
1528765179.970835,157910,38.097225189208984
1528765244.0770774,158021,19.051950454711914
1528765811.6769686,158208,17.754886627197266
1528766031.7065427,158595,30.885576248168945
1528766102.1790857,158718,27.240285873413086
1528766113.6405323,158737,20.8282527923584
1528766363.3662748,159159,21.584224700927734
1528767002.377653,160256,56.21331024169922
1528767474.4651265,161070,35.91522979736328
1528767820.3645692,161656,37.75407028198242
1528767857.6546478,161720,22.75775718688965
1528767866.886942,161736,49.490257263183594
1528767942.5943456,161868,27.592256546020508
1528767988.2732816,161947,23.424367904663086
1528768162.0946417,162236,26.545127868652344
1528768736.4280367,163218,10.755228042602539
1528769207.3238604,164030,118.63121795654297
1528769269.2797008,164138,197.9370880126953
1528769437.4321287,164415,32.3585205078125
1528769898.244036,165202,23.86299705505371
1528769934.819265,165266,21.314653396606445
1528770994.0993528,167085,27.09536361694336
1528771277.7098944,167563,22.227758407592773
1528771531.5065165,168001,33.37270736694336
1528772012.6580122,168822,26.038894653320312
1528772054.017783,168893,80.6070785522461
1528772543.7005923,169727,250.9891815185547
1528773247.7304223,170935,97.04981994628906
1528773934.3016698,172116,29.916866302490234
1528774492.4455154,173072,61.89604949951172
1528774573.7072384,173212,21.437341690063477
1528774702.67671,173424,18.46445083618164
1528774775.412355,173552,13.54613208770752
1528774941.198436,173839,150.81854248046875
1528775002.055931,173947,39.93785858154297
1528775011.1716065,173963,25.340957641601562
1528775155.818892,174215,15.560816764831543
1528775594.8458264,174964,32.794921875
1528775777.9630432,175282,37.050323486328125
1528775787.3363585,175298,44.9313850402832
1528775869.903408,175442,38.70530319213867
1528776075.967756,175786,39.074825286865234
1528776092.098713,175814,52.59834289550781
1528776193.4553661,175989,36.292236328125
1528776315.6611834,176201,39.233184814453125
1528776963.5900722,177319,51.33806610107422
1528777467.0863047,178181,23.43727684020996
1528777499.0815365,178236,32.12935256958008
1528777845.1722147,178823,19.36663818359375
1528778169.4879746,179381,21.090248107910156
1528778649.0313673,180200,37.80140686035156
1528778670.3649457,180236,35.13776397705078
1528778791.752977,180447,25.19180679321289
1528779107.7537315,180985,24.06741714477539
1528779456.7180102,181585,40.855621337890625
1528780328.9949763,183075,46.52644348144531
1528780460.3589525,183302,22.89890480041504
1528780643.1064014,183616,25.733163833618164
1528780730.311542,183757,88.98423767089844
1528780990.3871796,184207,23.19440269470215
1528781027.118009,184271,16.0288143157959
1528781208.8142657,184585,32.00785827636719
1528781412.0370748,184926,26.439563751220703
1528783133.865474,187875,22.634817123413086
1528783272.2622292,188115,134.99014282226562
1528783318.5462797,188195,33.50370407104492
1528783711.442014,188860,18.084177017211914
1528783933.437374,189244,75.27721405029297
1528784056.7047062,189455,62.84386444091797
1528784127.6799405,189578,23.675399780273438
1528784210.515614,189721,38.150516510009766
1528784304.652745,189876,25.47433853149414
1528784619.1776998,190423,33.44721221923828
1528784768.8264997,190683,30.736385345458984
1528784821.5241554,190774,29.171541213989258
1528785070.478472,191195,60.62702178955078
1528785311.2309217,191612,17.1678524017334
1528785416.8649404,191795,69.42744445800781
1528786107.6955216,192969,33.36795425415039
1528786854.2854717,194248,26.559614181518555
1528787171.2596724,194797,13.552470207214355
1528787845.1544373,195950,29.62540626525879
1528787976.3157525,196165,20.601449966430664
1528788033.9207623,196265,67.49899291992188
1528788325.6539292,196767,18.745529174804688
1528788518.706079,197090,19.683448791503906
1528788658.3957934,197333,14.166365623474121
1528789553.6821449,198870,30.5604248046875
1528789668.5079525,199069,50.372379302978516
1528789887.3948894,199436,20.15119743347168
1528789924.0766978,199500,41.30233383178711
1528789993.169194,199619,22.860546112060547
1528790160.5194466,199910,170.59371948242188
1528791001.0956378,201346,27.975391387939453
1528791436.3697612,202101,65.5521240234375
1528791809.4517531,202739,37.25091552734375
1528792171.005341,203356,32.87986755371094
1528792385.955786,203726,25.613845825195312
1528792511.7476313,203945,33.438167572021484
1528792649.6181684,204184,31.428794860839844
1528793601.5007722,205807,98.16812133789062
1528793711.706279,205998,25.184030532836914
1528793729.934204,206030,35.89448928833008
1528794076.711718,206618,93.5882568359375
1528794184.4393907,206806,30.649152755737305
1528794336.8549733,207070,20.884841918945312
1528794734.1589742,207747,29.010177612304688
1528794860.9202142,207965,27.908580780029297
1528795000.6840243,208208,22.38266944885254
1528795367.6051426,208832,47.34272384643555
1528795409.7688591,208903,21.002864837646484
1528795770.320855,209515,33.80600357055664
1528796047.2605174,209994,41.467288970947266
1528796286.76663,210408,24.6589298248291
1528796366.4206939,210534,36.301265716552734
1528796514.3293648,210791,19.00351333618164
1528796719.0121965,211145,26.220369338989258
1528796753.4140348,211205,26.19877052307129
1528797594.3933291,212640,67.76434326171875
1528798152.0326817,213592,40.15247344970703
1528798167.942055,213620,32.71348190307617
1528798176.8826454,213636,19.511260986328125
1528798186.1030276,213652,23.115385055541992
1528798511.4984124,214213,24.002309799194336
1528798612.0990036,214389,14.859034538269043
1528799003.5744603,215051,16.629379272460938
1528799038.6364124,215111,39.67142868041992
1528799087.7707596,215195,10.471634864807129
1528799122.5422883,215254,24.204166412353516
1528799397.981045,215722,31.81973648071289
1528800339.2324584,217337,33.00074768066406
1528800441.7214215,217512,32.115596771240234
1528800714.4460995,217971,21.800247192382812
1528801014.5446846,218489,88.94259643554688
1528801125.0348682,218668,12.211973190307617
1528801612.0011802,219508,26.746042251586914
1528801860.7765198,219929,14.622129440307617
1528801867.7713192,219941,22.176671981811523
1528801927.3505566,220044,36.875144958496094
1528801999.0277178,220168,52.6104736328125
1528802418.256454,220880,20.246444702148438
1528802429.5530412,220900,15.256139755249023
1528802448.0428922,220932,18.756502151489258
1528802820.736662,221577,150.2732696533203
1528802949.068449,221787,50.44928741455078
1528803410.1993968,222584,57.39171600341797
1528803703.518887,223080,43.72444152832031
1528804199.9815142,223928,33.657203674316406
1528804275.782553,224060,37.60493469238281
1528804669.039386,224738,61.896575927734375
1528804700.943965,224794,23.101551055908203
1528804906.7948828,225137,26.241315841674805
1528805322.6104732,225846,12.962127685546875
1528805399.6034722,225978,33.88186264038086
1528805813.8686705,226691,20.876012802124023
1528806516.8009121,227880,26.69855308532715
1528806530.6540902,227904,18.748292922973633
1528806944.8655357,228616,12.664668083190918
1528807588.8219476,229715,20.943618774414062
1528808832.0594869,231841,21.523178100585938
1528809173.810463,232418,19.324970245361328
1528809443.1095762,232881,14.224702835083008
1528809644.060999,233217,47.58280563354492
1528809823.296182,233527,43.91610336303711
1528809885.2187195,233635,12.701568603515625
1528809925.1654568,233704,16.35641860961914
1528810546.1209881,234765,17.027658462524414
1528811091.8107371,235697,45.39339065551758
1528811200.1735384,235884,21.186443328857422
1528811483.824346,236364,41.876548767089844
1528811970.9570975,237195,40.47672653198242
1528812040.0012503,237314,10.092658996582031
1528812193.486442,237581,16.589977264404297
1528813004.1903815,238972,26.137393951416016
1528813224.1627762,239342,20.83231544494629
1528813237.8163056,239366,44.975521087646484
1528813288.2645996,239454,70.70003509521484
1528813496.7873616,239812,11.497166633605957
1528813913.730584,240521,22.951631546020508
1528814373.0959692,241303,17.700197219848633
1528815418.7558844,243096,34.299957275390625
1528815614.9038556,243423,10.549174308776855
1528815778.8462174,243706,23.5535831451416
1528816001.333807,244092,19.031314849853516
1528816155.1427972,244349,15.19994831085205
1528816377.392201,244732,22.820083618164062
1528816713.0630229,245313,18.053369522094727
1528817783.4063745,247139,27.628040313720703
1528817972.558552,247457,18.857181549072266
1528818662.4175098,248639,16.53868865966797
1528818733.5957792,248761,56.77416229248047
1528818752.3150556,248793,20.176389694213867
1528819493.408416,250065,14.016488075256348
1528819842.9852047,250660,72.13673400878906
1528820294.9836614,251441,24.21445655822754
1528820617.431198,251990,26.35592269897461
1528820778.897653,252269,15.289710998535156
1528820781.2706935,252273,17.667444229125977
1528820978.796361,252607,33.52211380004883
1528821344.1558778,253236,9.475292205810547
1528821601.3870676,253672,11.715372085571289
1528821796.1226113,254008,25.350830078125
1528822079.8355255,254498,17.267162322998047
1528822339.946472,254934,25.686906814575195
1528822631.4641168,255440,21.55282211303711
1528823294.8937812,256579,17.14833641052246
1528823317.6613731,256619,19.58856773376465
1528823704.1906736,257278,63.97769546508789
1528824175.0322485,258083,14.258684158325195
1528824431.6823833,258526,15.110209465026855
1528824562.2637167,258741,37.49895477294922
1528825003.0232978,259501,17.562620162963867
1528825111.6543794,259687,21.21729850769043
1528825308.3876796,260016,17.74075698852539
1528825482.2710025,260316,17.196643829345703
1528825554.0674105,260440,16.783231735229492
1528825659.919858,260623,47.343624114990234
1528825836.579752,260917,23.722702026367188
1528825932.5405557,261085,33.86767578125
1528826083.6304562,261347,17.001724243164062
1528826544.6906414,262134,27.5833683013916
1528826873.636878,262702,13.939610481262207
1528827452.9902396,263693,31.73641014099121
1528828266.2358506,265078,18.88421058654785
1528828588.224216,265635,20.507827758789062
1528828965.048573,266278,13.052953720092773
1528829029.1818683,266390,16.159555435180664
1528829133.1076374,266569,18.779048919677734
1528830107.1429899,268234,29.25821304321289
1528830186.135648,268369,83.07427978515625
1528830276.7672942,268525,14.867417335510254
1528832021.201452,271510,37.63206100463867
1528832062.3037221,271582,19.28466796875
1528832287.8191824,271970,89.88399505615234
1528832409.4895825,272170,18.54111671447754
1528832601.3445587,272501,23.271469116210938
1528832780.7866294,272812,19.674514770507812
1528833575.979286,274165,27.319358825683594
1528833711.6052217,274400,23.915544509887695
1528837757.1401522,275122,28.155546188354492
1528837788.520635,275177,13.215581893920898
1528838416.4618068,276251,23.27602767944336
1528838464.661985,276335,12.210132598876953
1528838900.4283388,277075,25.668874740600586
1528839032.2491753,277303,18.059194564819336
1528839216.053364,277618,38.15581512451172
1528839492.0375726,278079,29.02132225036621
1528840763.4172025,280239,18.195241928100586
1528840772.826847,280255,14.988081932067871
1528840844.2223034,280378,60.672664642333984
1528840927.4655223,280521,40.61411666870117
1528841045.101338,280725,14.11743450164795
1528841224.474507,281025,15.960691452026367
1528841831.0970652,282055,19.067218780517578
1528842018.791755,282378,36.05952072143555
1528842757.5238004,283645,20.10848617553711
1528843025.761972,284098,13.691580772399902
1528843316.381716,284599,52.50252914428711
1528843376.883682,284703,47.95387268066406
1528843649.3143613,285165,7.6677422523498535
1528844005.4756877,285778,23.683752059936523
1528844134.167837,286001,10.044325828552246
1528844255.9013271,286201,24.96689796447754
1528844307.3938155,286289,12.951923370361328
1528844382.9252174,286421,22.935096740722656
1528844440.8381119,286520,28.366239547729492
1528844814.9290152,287157,13.500913619995117
1528844996.4896812,287468,84.65119171142578
1528845046.8229558,287556,23.342960357666016
1528845051.4368246,287564,33.616641998291016
1528845287.432872,287971,12.306928634643555
1528845294.5511348,287983,41.772972106933594
1528845657.0900836,288594,8.805757522583008
1528846046.0327458,289250,16.44795799255371
1528846391.4994721,289848,35.772361755371094
1528846713.499499,290388,15.61253833770752
1528847106.2430358,291064,28.196462631225586
1528847433.7507071,291616,17.506900787353516
1528848531.5497348,293488,15.754988670349121
1528848542.9558172,293508,14.714970588684082
1528848650.5098433,293695,16.579782485961914
1528848788.5429695,293933,28.609939575195312
1528848841.5421836,294025,84.07044219970703
1528849049.09653,294372,20.880062103271484
1528849457.513797,295074,10.477527618408203
1528849473.4998646,295102,30.209068298339844
1528851030.9812593,297764,72.26773071289062
1528851114.3759527,297908,15.118623733520508
1528851671.0214145,298856,9.698084831237793
1528851742.9521263,298980,10.877019882202148
1528852434.5932882,300163,18.281681060791016
1528852476.863741,300235,27.012563705444336
1528852666.917851,300552,24.9510498046875
1528852809.6802723,300798,22.14111328125
1528852966.5262408,301068,30.533653259277344
1528853507.1834462,301989,10.221230506896973
1528853511.8932717,301997,9.677437782287598
1528853808.5367343,302498,12.71338176727295
1528853907.4997494,302669,27.03399085998535
1528854184.5206375,303144,16.616920471191406
1528854678.9067733,303990,19.076574325561523
1528854796.7318048,304193,30.461910247802734
1528855134.5580108,304767,60.2182731628418
1528855242.5619144,304954,27.3404598236084
1528855316.6961443,305082,13.808404922485352
1528855514.0352454,305421,49.35905075073242
1528855787.0621116,305883,16.07757568359375
1528855803.1979628,305911,29.922651290893555
1528855828.4279418,305955,55.60232925415039
1528856468.0388439,307045,9.94300365447998
1528856757.5320005,307547,28.278547286987305
1528857078.8313103,308089,34.86069869995117
1528857240.4980204,308368,14.047307968139648
1528857503.566613,308814,13.167838096618652
1528857870.4808543,309447,21.210054397583008
1528858104.0862699,309840,14.058222770690918
1528858649.7718961,310769,13.34779167175293
1528858817.401773,311060,15.769431114196777
1528858950.2617674,311286,11.635578155517578
1528860137.93717,313318,25.713998794555664
1528860295.1960857,313588,26.2528133392334
1528860477.8871264,313893,17.686397552490234
1528860510.0888317,313949,18.04693603515625
1528860601.0494053,314105,26.99173927307129
1528860674.7637277,314232,17.56217384338379
1528861380.6749444,315442,15.580876350402832
1528861637.6390862,315877,23.236940383911133
1528862052.0234265,316589,28.634794235229492
1528862105.0652127,316680,13.937544822692871
1528862555.3146505,317447,35.75230026245117
1528862612.6257122,317546,20.394290924072266
1528862919.1331453,318065,14.80717658996582
1528862935.2934167,318093,22.39605140686035
1528862988.1763234,318185,27.625810623168945
1528863064.0668964,318316,11.973238945007324
1528863073.4605567,318332,35.36409378051758
1528863223.5015671,318592,23.503267288208008
1528863378.0024557,318850,17.41989517211914
1528863808.9100697,319591,27.38226890563965
1528863899.3780618,319746,13.018775939941406
1528863936.0520911,319810,37.87389373779297
1528864273.5504105,320380,16.61370849609375
1528864332.5035706,320484,16.172163009643555
1528864417.147304,320631,25.804597854614258
1528864916.927697,321481,17.340274810791016
1528865011.8326664,321644,9.109472274780273
1528865200.2570388,321960,14.545435905456543
1528865315.1674707,322158,18.691207885742188
1528865358.6530743,322232,11.180386543273926
1528865594.659496,322639,15.822563171386719
1528866210.1034756,323691,12.871272087097168
1528866476.261118,324140,67.38385009765625
1528866557.2779322,324279,11.91381549835205
1528867539.2344337,325966,35.17513656616211
1528867840.746623,326475,15.72887897491455
1528869365.5638459,329084,36.17192840576172
1528869449.730564,329218,20.147537231445312
1528869590.2146783,329461,20.355039596557617
1528869631.483147,329533,8.826726913452148
1528869804.2683372,329831,9.232111930847168
1528870158.0886517,330432,11.822473526000977
1528870278.6103237,330639,14.002708435058594
1528870609.7095976,331196,14.933329582214355
1528871171.9056144,332164,33.4541130065918
